Fecha,ID,NPS Group,NPS,Comment,UsuarioDecisión,Canal,Palanca,Subpalanca
2026-02-04 11:21:25,123691345,PASIVO,8,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-03 13:55:11,123646785,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-03 14:58:31,123649794,DETRACTOR,2,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-12 12:45:20,124010809,PROMOTOR,10,Me parece excelente,Sí,Web,Uso,Practicidad/ Facilidad de uso
2026-02-13 07:31:40,124037189,PROMOTOR,10,"Por la solidez, confianza, tamaño.",No,BBVA,Banca,Atención personalizada
2026-02-20 15:50:28,124280639,PROMOTOR,10,TODO MUY FACIL,No,Web,Uso,Velocidad de la plataforma
2026-02-04 09:28:42,123683567,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-15 12:14:48,122800438,PASIVO,8,Buenas tardes  No puedo capturar transferencias en este momento,No,Web,Funcionamiento Continuo,Pagos/ Transferencias
2026-02-03 08:51:51,123628016,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-11 11:09:12,123971207,PASIVO,8,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-04 14:02:26,123700562,PASIVO,7,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-23 11:11:55,123164157,PROMOTOR,10,BUENA  PAGINA,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-26 14:49:38,123293399,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-18 14:27:39,122880411,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-04 17:41:02,123709197,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-04 22:41:57,122294848,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-26 19:12:00,123304160,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-30 08:25:23,123452127,PASIVO,8,Facil de usar y muy buen servicio de asistencia telefonica.,Sí,BBVA,Línea BBVA,Buena atención
2026-01-30 19:05:17,123474834,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-09 09:02:04,123869761,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-07 14:56:19,122476340,PROMOTOR,10,Bien,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-09 13:54:34,122582597,PROMOTOR,10,EXCELENTE,No,Web,Uso,Practicidad/ Facilidad de uso
2026-02-04 12:09:02,123694300,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-15 13:22:58,122803235,PROMOTOR,10,excelente servicio,Sí,Web,Uso,Practicidad/ Facilidad de uso
2026-01-22 11:41:10,123093108,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-21 09:49:44,124292242,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-08 10:41:38,122514745,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-06 06:45:02,123785717,PASIVO,8,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-04 22:59:32,123715277,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-04 13:18:34,123698210,PROMOTOR,10,Para mi es el mejor banco,Sí,BBVA,Banca,Atención personalizada
2026-01-10 13:33:19,122613329,DETRACTOR,5,La plataforma de Personas con Actividad Empresarial es pésima,Sí,Web,Uso,Practicidad/ Facilidad de uso
2026-02-17 15:48:19,124170178,PROMOTOR,10,gracias,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-12 14:47:28,122684194,DETRACTOR,4,No me permite el pago de permisos y servicios que me solicita el Gobierno para operar por tener un límite de depósito mensual. Impide el desarrollo.,Sí,Web,Funcionamiento Continuo,Pagos/ Transferencias
2026-01-14 13:45:50,122765160,DETRACTOR,4,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-21 22:19:34,123056869,DETRACTOR,0,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-26 13:45:49,123287086,PROMOTOR,10,Muy bien,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-20 10:35:59,122965407,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-05 19:07:50,123772410,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-03 09:51:41,123631842,PROMOTOR,10,"Excelente Servicio , página amigable, aunque no tanto como la anterior, seguridad",No,Web,Uso,Seguridad en la plataforma
2026-02-06 09:48:27,123794239,PROMOTOR,9,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-09 09:22:25,122560903,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-17 15:13:38,124169268,PROMOTOR,10,BUEN SERVICIO,No,BBVA,Banca,Amabilidad del ejecutivo
2026-01-09 16:54:10,122589309,PROMOTOR,10,BIEN,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-04 10:01:09,123685873,PROMOTOR,10,buena atención,Sí,BBVA,Banca,Amabilidad del ejecutivo
2026-01-29 15:34:48,123430463,PROMOTOR,10,Gracias,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-26 12:56:24,123282401,PROMOTOR,9,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-02 13:26:47,122251963,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-27 16:29:08,123346913,PROMOTOR,9,Excelente servicio,Sí,Web,Uso,Practicidad/ Facilidad de uso
2026-02-13 17:29:42,124056660,PROMOTOR,9,"Siempre he tenido un buen servicio, pero no me encanta el servicio telefónico, son mil grabaciones antes de llegar con la persona indicada.",Sí,BBVA,Banca,Resolución de dudas
2026-02-17 19:07:20,124174860,DETRACTOR,6,"deberian de quitar esta ventana, cada que netra uno aparece",No,Web,Uso,Molestia por la encuesta
2026-01-21 11:58:25,123031818,PROMOTOR,9,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-06 12:24:33,122406034,PROMOTOR,10,ES UNA MUY BUENA PLATAFORMA RAPIDA Y EFICAZ SEGURA,Sí,Web,Uso,Seguridad en la plataforma
2026-01-10 08:45:01,122605497,PROMOTOR,9,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-21 13:04:11,123037534,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-06 09:20:59,123792892,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-05 11:56:37,123746377,PROMOTOR,9,9,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-22 18:29:45,124309874,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-26 15:15:09,123294898,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-27 18:53:38,123350043,PROMOTOR,10,Muy fácil de manejar,Sí,Web,Uso,Velocidad de la plataforma
2026-02-20 19:22:34,124284291,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-06 15:04:56,123807742,DETRACTOR,5,pues podrian dar un mejor servicio en el banco fisico para resolucion de dudas,Sí,BBVA,Banca,Resolución de dudas
2026-01-19 14:38:48,122930819,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-10 12:07:19,123935555,DETRACTOR,5,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-16 18:07:34,124139311,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-05 20:41:25,123774164,PASIVO,8,"Excelente servicio web, no tan buen servicio en sucursal. Falta que atiendan el crédito a MIPYMES.",Sí,BBVA,Productos,Accesibilidad a créditos
2026-02-08 10:44:45,123844731,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-06 13:54:37,122411024,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-03 00:14:03,123611652,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-04 11:35:07,123692208,PROMOTOR,9,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-30 18:37:47,123474379,PROMOTOR,10,EXCELENTE,Sí,Web,Uso,Practicidad/ Facilidad de uso
2026-02-16 22:51:17,124144004,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-20 14:06:10,124278133,PROMOTOR,10,ninguna,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-05 17:43:53,122357216,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-02 12:57:43,123562830,DETRACTOR,2,FALTA DE ATENCION,Sí,BBVA,Banca,Amabilidad del ejecutivo
2026-02-20 12:10:42,124274784,PROMOTOR,10,"SUPER PRACTICO, RAPIDO Y EFICAZ",Sí,Web,Uso,Practicidad/ Facilidad de uso
2026-02-16 18:20:45,124139654,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-03 08:05:57,123625920,PROMOTOR,10,excelente servicio,Sí,Web,Uso,Practicidad/ Facilidad de uso
2026-02-13 18:20:07,124057457,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-20 22:43:42,124285729,PROMOTOR,10,buena,Sí,Otros,FAN,FAN
2026-01-14 15:25:42,122768290,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-06 14:29:30,123806440,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-31 14:42:47,123494154,PASIVO,8,no,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-12 13:21:27,124012196,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-29 16:13:31,123431589,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-30 15:55:27,123470525,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-02 10:25:31,122245204,PROMOTOR,9,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-06 16:46:48,122417765,DETRACTOR,1,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-16 11:53:01,124118875,PROMOTOR,10,"Excelente servicio en las sucursales, la banca en linea funcional.",Sí,BBVA,Banca,Amabilidad del ejecutivo
2026-01-16 17:27:31,122853280,PASIVO,7,Presenta errores de carga de pantallas,Sí,Web,Funcionamiento Continuo,No funciona bien/ falla
2026-02-18 08:46:55,124190955,PROMOTOR,9,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-06 09:34:29,123793553,PASIVO,8,Buen servicio,Sí,BBVA,Banca,Amabilidad del ejecutivo
2026-01-16 16:43:51,122852387,PROMOTOR,9,9,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-10 11:04:10,123932482,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-10 11:07:48,123932675,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-15 09:55:54,122793587,PROMOTOR,9,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-12 19:41:25,124021537,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-02 12:15:00,123557763,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-12 13:45:55,122679585,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-23 16:51:56,123182030,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-17 09:48:20,124157438,PROMOTOR,9,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-09 16:52:41,122589267,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-16 21:49:30,122856261,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-13 14:30:42,124052497,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-05 09:34:15,123736484,PROMOTOR,9,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-12 15:22:41,122686970,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-06 10:38:47,123796654,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-17 09:53:11,124157636,PROMOTOR,10,"Muy buen servicio, gracias",Sí,BBVA,Banca,Amabilidad del ejecutivo
2026-02-03 17:58:00,123656256,DETRACTOR,1,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-09 16:42:01,122588946,PROMOTOR,10,MUY BUEN BANCO,Sí,Otros,FAN,FAN
2026-02-03 11:56:24,123639919,PROMOTOR,10,si,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-17 18:25:12,124174060,PASIVO,7,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-20 17:33:49,124282745,DETRACTOR,0,FALLA DEMASIADO,Sí,Web,Funcionamiento Continuo,No funciona bien/ falla
2026-02-13 13:13:35,124050003,DETRACTOR,6,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-13 15:16:14,124053748,PROMOTOR,10,buen servicio. portal accesible,Sí,Web,Uso,Practicidad/ Facilidad de uso
2026-01-07 17:41:15,122482696,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-24 11:56:55,123205069,DETRACTOR,5,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-28 11:43:04,123380747,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-03 11:01:25,123636441,PASIVO,7,"Todo muy bien, pero su web no es tan intuitiva. Pésimo que no tengan tarjeta digital ni botón de apagar para mayor seguridad de compras en línea.",Sí,Web,Uso,Seguridad en la plataforma
2026-01-27 10:19:16,123330548,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-05 19:36:12,123773053,PASIVO,7,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-15 13:05:29,122802574,DETRACTOR,0,"siempre bloquea los usuarios después de que hicieron su actualización, es muuuuy molesto y una pérdida de tiempo",Sí,Web,Uso,Interface/ Actualización
2026-02-02 19:44:04,123606202,PROMOTOR,10,NOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-09 08:53:37,123869329,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-20 16:36:19,122981716,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-13 10:35:32,122719072,PROMOTOR,10,RAPIDA Y SEGURA,Sí,Web,Uso,Velocidad de la plataforma
2026-02-05 17:49:31,123768605,PROMOTOR,9,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-31 11:56:14,123490356,PROMOTOR,9,"LA APP EMPRESARIAL MUY COMPLETA...SOLO LA MOVIL ESTA UN POQUITO ENREDOSA, QUIZA SE DEBA A QUE CAMBIO RECIENTEMENTE",No,Web,Uso,Practicidad/ Facilidad de uso
2026-02-05 11:32:43,123744420,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-19 12:13:35,122922917,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-07 11:47:06,123828025,PROMOTOR,10,TODO OK,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-10 15:02:55,123942343,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-30 11:34:31,123460755,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-09 10:33:46,123874652,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-23 08:46:27,123155841,PASIVO,8,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-15 10:10:37,122794374,PROMOTOR,9,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-09 12:00:59,123879300,DETRACTOR,5,presenta fallas,Sí,Web,Funcionamiento Continuo,No funciona bien/ falla
2026-01-26 11:10:00,123271611,PROMOTOR,10,Buen banco,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-05 14:06:56,123756769,PROMOTOR,9,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-27 12:31:13,123337894,PROMOTOR,9,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-04 10:25:29,123687602,PROMOTOR,10,"Brindan excelente servicio, tanto en forma presencial como en línea.",No,BBVA,Banca,Atención personalizada
2026-02-12 15:58:49,124017137,PROMOTOR,10,ok,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-11 10:58:04,123970558,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-02 12:47:01,122250567,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-19 14:59:47,122931781,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-21 12:53:22,124294854,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-18 11:32:17,124197373,PROMOTOR,10,MUY BUEN SERVIVIO,No,Otros,FAN,FAN
2026-01-30 13:08:44,123464826,PASIVO,8,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-19 13:03:13,122925896,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-26 10:16:06,123268024,PROMOTOR,9,Buen banco pero cobran comisiones muy caras,Sí,BBVA,Productos,Comisión por uso
2026-02-05 16:33:09,123765103,DETRACTOR,5,"Acabo de entrar a su página y no puede hacer nada, es la primera vez que me pasa",Sí,Web,Funcionamiento Continuo,No funciona bien/ falla
2026-02-17 12:49:10,124164696,PROMOTOR,10,Todo muy bien,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-05 10:10:58,123738860,PROMOTOR,10,PPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPP,No,BBVA,Banca,Atención personalizada
2026-01-16 14:52:31,122849379,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-04 08:44:43,123680571,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-06 09:59:57,123794816,PROMOTOR,10,BUEN SER,No,Otros,FAN,FAN
2026-01-15 12:17:37,122800566,PROMOTOR,9,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-11 08:44:35,123963773,PROMOTOR,10,sencillo,No,Web,Uso,Practicidad/ Facilidad de uso
2026-02-03 12:08:02,123640567,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-30 16:44:12,123471918,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-19 16:44:18,122935598,PASIVO,8,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-09 10:26:53,123874323,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-26 21:17:52,123306474,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-19 14:20:51,122929978,PROMOTOR,9,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-19 12:13:53,122922941,PROMOTOR,10,"Me parece un gran banco, solido y que brinda soporte y apoyo",Sí,Web,Uso,Practicidad/ Facilidad de uso
2026-01-24 13:44:48,123208197,PROMOTOR,9,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-04 11:05:06,123690307,DETRACTOR,1,Pésima página.,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-13 12:57:06,122725230,PROMOTOR,9,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-06 07:49:37,123788434,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-23 14:14:58,123173832,PROMOTOR,10,Son un buen banco,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-03 13:07:41,122272994,PROMOTOR,10,EL PROCESAMIENTO ES RAPIDO.,Sí,Web,Uso,Velocidad de la plataforma
2026-01-23 13:39:28,123171558,PASIVO,7,"El servicio de uso de equipos para cobro con tarjeta no le hemos capitalizado por el costo elevado que tiene, ello implica una afectación nuestra.",Sí,BBVA,Productos,Comisión por uso
2026-01-29 08:55:38,123413687,DETRACTOR,0,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-12 03:55:03,122646744,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-13 10:48:24,124044497,PASIVO,7,la pagina esta fatal falla mucho,Sí,Web,Funcionamiento Continuo,No funciona bien/ falla
2026-02-18 12:27:01,124199148,DETRACTOR,0,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-20 16:20:31,124281280,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-29 14:34:32,123428599,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-02 09:07:45,122242139,PASIVO,8,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-04 09:16:33,123682653,PASIVO,8,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-15 10:41:11,122796010,DETRACTOR,0,Conl a actualizacion no me permite entrar a bbva en ipads,Sí,Web,Uso,Interface/ Actualización
2026-02-12 13:31:41,124012535,PROMOTOR,10,ME ENCANTA LA ATENCION TECNOLOGIA DE ESTE BANCO ESTOY MUY SATISFECHA,No,Web,Uso,Practicidad/ Facilidad de uso
2026-02-18 17:48:12,124207670,DETRACTOR,0,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-27 16:12:52,123346481,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-04 12:58:03,123697014,DETRACTOR,3,se traba en plena operación,Sí,Web,Funcionamiento Continuo,No funciona bien/ falla
2026-01-07 18:56:29,122484819,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-29 07:13:49,123409850,DETRACTOR,0,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-04 09:55:46,123685543,PASIVO,8,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-07 09:48:26,123824934,PASIVO,8,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-12 08:45:52,122658518,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-06 10:20:21,123795781,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-02 09:25:58,122242941,PROMOTOR,9,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-06 18:30:17,123813157,DETRACTOR,1,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-19 12:55:37,122925450,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-06 12:21:46,123801361,PROMOTOR,10,excelente,Sí,Web,Uso,Practicidad/ Facilidad de uso
2026-02-12 14:30:35,124014537,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-22 10:21:39,123087475,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-28 18:23:31,123395016,PROMOTOR,9,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-03 14:03:40,123647242,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-03 09:28:19,123630266,PROMOTOR,9,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-13 15:22:20,122729860,PASIVO,8,deberia ser mas sencillo navegar,No,Web,Uso,Practicidad/ Facilidad de uso
2026-02-13 10:38:04,124044087,PROMOTOR,9,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-27 11:16:53,123333710,PROMOTOR,9,SERVICIO Y RAPIDEZ,Sí,Web,Uso,Velocidad de la plataforma
2026-02-07 16:07:59,123833149,PROMOTOR,10,buen servicio,No,BBVA,Banca,Amabilidad del ejecutivo
2026-01-30 16:07:36,123470860,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-09 20:29:05,123905631,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-10 07:08:09,123917060,PASIVO,8,no es tan amigable la app,Sí,BBVA,Otros Canales,App
2026-01-06 15:57:59,122416057,DETRACTOR,2,Estaba mejor la app anterior más intuitiva,Sí,BBVA,Otros Canales,App
2026-02-09 10:11:18,123873477,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-27 15:30:43,123345098,PASIVO,8,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-09 11:41:42,122570814,PASIVO,7,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-24 21:36:35,123215428,PASIVO,7,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-04 23:37:24,123715767,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-06 17:36:02,122419170,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-13 18:11:16,122733432,PROMOTOR,9,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-27 13:27:05,123340523,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-23 09:23:33,123158100,DETRACTOR,0,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-03 10:30:14,123634336,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-11 15:46:07,123981658,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-02-03 20:02:32,123659588,PROMOTOR,9,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-28 13:09:15,123385602,PROMOTOR,10,GRACIAS,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-13 14:46:20,124052964,PROMOTOR,9,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-14 11:57:07,122760906,PROMOTOR,9,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-19 10:26:50,122915582,PASIVO,8,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-17 12:20:11,124163677,PROMOTOR,10,,No,Otros,Sin Comentarios,Sin Comentarios
2026-01-31 13:46:36,123492998,PROMOTOR,9,"Como todo tiene areas de oportunidad, y ultimamente las apps o la pagina no funcionan correctamente",Sí,Web,Funcionamiento Continuo,No funciona bien/ falla
2026-01-28 14:43:22,123389267,PROMOTOR,9,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-28 10:06:09,123375375,PROMOTOR,9,excelente servicio,No,Web,Uso,Practicidad/ Facilidad de uso
2026-01-06 20:28:12,122422619,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-14 17:59:20,122772369,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-25 16:59:16,123238472,PROMOTOR,9,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-01-28 10:04:56,123375308,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
2026-02-13 09:09:03,124040224,PROMOTOR,10,,Sí,Otros,Sin Comentarios,Sin Comentarios
